NT_1	NT_2	NT_3	Pit_1	Pit_2	Pit_3	T2_1	T2_2	T2_3	T2wPit_1	T2wPit_2	T2WPit_3
ENSG00000106278.12	7.33471442570272	7.26375367112127	7.29070134996269	7.12236172907859	7.09003188615401	7.0404989118546	6.87878947127728	7.01562737701171	7.12940395169718	7.06983079639523	6.84692747283766	6.80865321088939
ENSG00000008311.16	3.29349527795792	3.27800096019826	2.79972037909691	2.92617894915845	2.61910302987329	3.01456529933924	3.27760286144624	3.34789310823581	3.13548768405857	2.68488142359416	2.8866001108373	2.7951485071374
ENSG00000081803.17	4.7961159603619	4.81820491479286	4.77681353130284	5.03652274465926	4.91497700696907	4.71857334268524	5.00241679169173	4.82148752397109	5.0069765233878	4.80676716700925	4.73075160245758	4.67983629015535
ENSG00000164675.11	7.71953788676014	7.46101460892859	7.63517123427342	7.18924042927956	7.00835802317828	7.04525243974816	7.20661142853482	7.25825901840731	7.43692742133536	6.90448269709843	6.90362058299192	6.74072372574507
ENSG00000128609.16	7.02704006261642	6.89656116768804	7.04602669675521	7.01265695282598	6.74701756229133	6.74686000393019	6.91494046528315	7.08192287576396	7.27735085015521	6.87791477007336	6.92163599005432	6.67854290779841
ENSG00000106299.8	7.10023402713916	7.21518065723712	7.16483057559193	7.33784038695294	7.40834941689708	7.39649378352663	7.39618343209165	7.31012889093617	7.35127059308774	7.67560561637991	7.59728892685436	7.71025067453249
ENSG00000272686.1	3.63979238796137	3.47344898699139	3.67341187789795	3.72601197198054	3.49986922861546	3.49777137366572	3.57981578208673	3.47798163916102	3.9087188660288	3.51162936901292	3.32235908705778	3.49026788163157
ENSG00000170775.3	3.41011890642279	3.58176362582746	3.4942117106675	3.58595237099824	3.80801314867313	3.68485603130661	3.48940057819239	3.55861622400457	3.43345679923092	3.60396010242645	3.49912563259246	3.6219698901779
ENSG00000128513.16	5.71304779474482	5.47759880020009	5.63234394002463	5.47281212466189	5.36323614835218	5.39723911154332	5.45938209962355	5.48440961103185	5.78304644360876	5.45345593298809	5.59144867314453	5.23091204188174
ENSG00000048405.11	6.21681238880733	6.16230721829825	6.24189935672912	6.208578771527	6.19223980154341	6.16888431489743	6.22863600819964	6.29562424310124	6.3283360366615	6.25087824446467	6.32211843776459	6.34087812725639
ENSG00000280347.1	4.05245172513601	3.97840404935303	4.02847340642417	3.95584706111675	3.79293687418719	4.18275991125231	4.19638894428489	4.15927111020927	3.59534140114481	4.4616382850007	3.82939066548602	3.92713986475785
ENSG00000179562.3	4.39827375525052	4.56466752323916	4.36627111095728	4.56556028993699	4.74522080028493	4.68485279950345	4.76184056890608	4.65725562048664	4.64428557231382	4.893474136938	4.77370278466785	4.92398635846686
ENSG00000004059.11	5.38283128089245	5.56926035370802	5.28863939472253	5.36265656727888	5.39103519048369	5.3912775614719	5.47255378362037	5.48956052244089	5.65771135455099	5.41319016316577	5.28127657408373	5.41288251929668
ENSG00000197157.11	6.04107019288999	6.38419928839182	6.30670889666248	6.29058709539993	6.32655520750828	6.4368468559574	6.07821131531699	6.05973237328151	5.9843993379289	6.15493926952445	6.05027999084523	6.13578501373119
ENSG00000279078.1	0.631991454173807	0.199276082158506	0.583585471484407	0.565313457089648	0.163862352565857	-0.524484225772148	0.382680850488743	0.372633701791778	-1.15599757870048	1.28404435312893	-0.566331197775316	0.548763657387112
ENSG00000128594.8	7.3273176394995	7.19507095827983	7.29831011855966	7.39841792143079	7.47893340588974	7.40613402969705	8.10279004526129	7.98988165033603	8.11044376881449	8.20594744654855	8.15795407417185	8.25377172281501
ENSG00000106344.8	5.07266518335179	4.97042615428027	5.07846947830903	5.04368022692467	5.06056409542115	5.05659928168128	5.30300700335162	5.20642207217586	5.18105399431549	5.26834518723211	5.14069385548659	5.18904555602848
ENSG00000106348.18	3.05957448305709	3.48744145628934	3.36104745116029	3.32904328354662	3.58984875798806	3.62515005829214	3.26554556670628	3.5087501523052	3.29215129300205	3.45325456055657	3.78808931200773	3.49026788163157
ENSG00000135245.10	3.68164431792353	3.64555030103559	3.93785038260002	3.36377242803855	3.39394490099024	3.64532784666439	3.26554556670628	3.33650377510021	3.20881329379397	2.91856947705577	2.84692678320604	2.77264757936433
ENSG00000165055.16	4.88388827754235	4.82373024655074	4.73256914483843	4.83675146920815	4.85090805174644	4.88478995177832	4.70494010004065	4.81329436004821	4.77557740441565	4.73915448971117	4.90989130042912	4.85604992717316
ENSG00000273270.1	3.29349527795792	3.0136970072277	3.26491206708593	3.46320894890794	3.44305835695544	3.35804735832648	3.56020751678464	3.53887614137772	3.52817361232807	3.2280567028694	3.43367614921054	3.47641148699061
ENSG00000242588.6	2.04193336933021	1.35355539572969	1.8014296672065	1.34523929916374	1.48271828140443	1.6453477759548	2.15425548396426	1.45197946496965	1.63516258064559	1.92296808563917	1.8813722283242	1.56883428232394
ENSG00000243302.3	3.59668998653713	2.64062394647701	3.13496839905602	3.25697162259517	2.82580943916527	3.42960022708318	3.42581396268186	3.40352889471457	2.65844380481094	3.58596063696332	3.35100388440611	3.31450207335751
ENSG00000230715.3	1.67840177710935	1.01016833168366	2.10889478370535	1.94357902037798	1.81671305956027	1.47542609603413	1.86564370840787	2.1690262176074	1.06916578918615	2.25457814554456	1.99463234867609	1.71760325267038
ENSG00000243679.1	1.97618854601927	1.81954069647054	2.13632342899881	2.0326075285118	1.87514407539632	2.06037863216743	2.39464375242092	1.64899091395578	1.24679139168599	2.57966459510083	2.030492430636	2.41407893236142
ENSG00000288884.1	3.65036974214214	3.44505021463117	3.44021220785152	3.31727860321569	3.35341364665261	3.40614138072823	3.45795756366722	3.41440314568441	2.92532214889276	3.88726380808219	3.42022225438601	3.59657379509469
ENSG00000205085.13	1.40620397726771	1.29110730427965	0.9354938122954	1.59951885508465	1.62571917575749	1.93484956183194	1.69633358878833	1.17342118096807	0.792165866109099	2.08552538725832	1.47590297172084	1.21546480493527
ENSG00000128595.17	6.81541237737407	6.88206962064576	6.90961643572968	7.2116562778934	7.24138819343821	7.28275165794802	6.95584632986618	7.0316064771518	7.17402990211602	7.30462307827544	7.36423830946395	7.48571296625657
ENSG00000128596.17	1.35539121374843	1.01016833168366	0.117153440271461	0.483459796611157	0.569779440690208	0.562915313802461	0.469334477775514	1.17342118096807	0.348785104376872	-0.230645220059718	0.234892277653849	0.920288503677998
ENSG00000135253.16	1.50275647856409	1.2258333203863	1.36452037058826	1.8810201506272	1.87514407539632	1.47542609603413	0.701855764011384	0.372633701791778	1.18997856680121	1.23868181783665	1.3107383994175	0.999934532684343
ENSG00000128524.5	5.93691870394776	5.98132959093306	5.95277838159462	5.91663943049208	5.93847986373277	5.85043707409848	5.88683454295532	6.01041498278532	6.16843200867717	5.93084322279032	5.95785942451545	5.94018322742069
ENSG00000128604.20	3.90124178805003	3.64555030103559	3.79025696839778	3.79549845683745	3.98426673412439	4.07531397525801	3.76250131196545	3.64424917183616	3.66994502978893	3.87249001193915	4.01088076356655	3.88580452883568
ENSG00000064419.14	5.88859706489815	6.15575055447526	6.02609421927823	6.08566966219055	6.10490155193298	6.06785447847277	6.14883417767485	6.24474457956152	6.11793046652644	6.12096672978744	6.25739062293497	6.23581743737572
ENSG00000230359.5	1.79738793708945	1.68029243306267	1.49737875634794	2.16977083222659	1.98535249107271	1.5198193095238	1.76645942798747	1.72083276712753	1.24679139168599	1.49164817219989	0.830744616141837	1.56883428232394
ENSG00000158457.6	2.99464693927076	3.12529270071628	2.91506602889614	3.10103543936885	3.13168542785917	2.93483869130762	3.3705966999798	3.42519604526198	2.81692971899268	3.1444377754756	3.27829641482828	2.90267207923885
ENSG00000128602.11	3.73230761924469	3.63301659140865	3.4942117106675	3.68997200828162	3.58984875798806	4.00678283347358	3.53028618362242	3.27816806250637	3.25108396739158	3.19281176208124	3.44700573767521	3.40506005183793
ENSG00000158467.17	6.36223631689687	6.44102687395692	6.2823615959283	6.59948151073477	6.57811744957217	6.72332450219903	7.19712078081104	6.78893953095785	7.0823782420011	6.9890963232123	6.99493618215822	7.11512141476501
ENSG00000128578.10	0.793396819608737	0.930467198455659	0.414653485919941	0.977761965471967	1.65935945182803	1.76082294935762	1.46284437384486	1.61168230277391	1.5474260154468	1.77194064221236	1.99463234867609	1.85245527248868
ENSG00000240204.3	2.65977440287945	2.80607324768717	2.91506602889614	2.65422515982784	2.74977080963748	2.85044715887043	2.56172677280849	2.42703764362082	3.05823477043869	2.7509910933842	2.31849591550194	2.60447457035748
ENSG00000273329.1	2.40881511008587	1.63072048242147	2.26615043449082	1.71161462523835	2.06281336756906	1.72334888941836	1.73182254690795	1.61168230277391	1.13083643205362	1.77194064221236	1.62408637973686	1.8947432119632
ENSG00000106459.15	4.61896604502201	4.47621685500107	4.40060902926895	4.44640282642849	4.44118414767363	4.37021798476539	4.63636976687939	4.4456344560414	4.49398323417484	4.56173114507498	4.41525780149032	4.42958496724845
ENSG00000186591.13	7.82542597967581	8.01019789018908	7.85282638307432	7.80608576440185	7.97058967811805	8.00629050654859	7.72869619479865	7.65885705292205	7.63481817272775	7.72783923866245	7.69549226357268	7.84238816591191
ENSG00000091732.17	2.85530816737262	3.07057360718388	3.06532653788606	3.46320894890794	3.03248174094283	3.04526188001203	3.17819925182703	3.15390450674074	3.29215129300205	3.20465600393379	3.24815543848789	3.47641148699061
ENSG00000128607.14	6.73197506008161	6.75913706623585	6.70157499839399	6.75256124522952	6.84528879684507	6.82080218407528	6.89453362221986	6.86918489411749	6.91609429883409	6.74836933474302	6.8355699288757	6.90490255630766
ENSG00000146842.17	4.8613030288024	4.87784998427177	4.9606629836707	4.90907610756445	4.98629644521935	5.07531150975672	5.1540006272956	5.04085893651623	5.12532979989211	5.11046949897589	5.09061456319231	5.0556221571305
ENSG00000128510.12	3.70212362650472	4.47621685500107	4.14107638837373	4.1606478585636	3.93017316522325	4.00678283347358	4.46770476678359	4.22868384900722	4.08265112711549	4.53383470770785	4.65810799600151	4.3558184361344
ENSG00000106477.20	6.26750623257265	6.23045128727475	6.24662641048163	6.03808247797473	6.09110144404467	6.0009183091463	6.22397037970451	6.17452061024144	6.17210347101998	5.95733791818557	5.8813735750462	5.92495992472181
ENSG00000106484.16	1.63645429432951	2.02536659061754	2.1896641832305	1.67520860174392	1.87514407539632	1.99897895399192	2.56172677280849	2.33846206230224	1.79608814423577	2.20826439572288	2.50847954784461	2.7497901493802
ENSG00000158623.14	6.09239632237953	6.05599673707934	5.9469813112908	5.96456562487208	5.80395116508733	5.69698492570146	5.83065663700077	5.81294228446841	6.0051311364941	5.74056615544366	5.76911111922635	5.60661005528499
ENSG00000285106.2	2.45781166698948	1.72821749055985	2.0809345394609	2.0326075285118	1.87514407539632	2.23030141924754	2.79770782737365	2.44835716329612	1.67710786999301	3.35038631179527	2.37537697845227	2.98326977646707
ENSG00000226380.9	2.48169974704442	2.42491914822164	2.79972037909691	2.84656619716733	2.88388049174768	2.60469288490079	3.16527804166962	2.97449347763625	3.02613686259114	3.74851500409318	3.30782054710025	3.44829293881843
ENSG00000271204.1	2.90914946041536	1.98648377721746	2.83362793602819	2.76230222758273	2.06281336756906	2.62515679498406	3.00046104042346	2.46936621478091	2.19295658270499	3.41298309083278	1.99463234867609	2.38470615487267
ENSG00000231721.7	4.21803223784572	3.87575519434335	4.21368854399892	4.00067109402499	3.65799829631577	4.14073683164035	4.19638894428489	3.71632172718235	2.92532214889276	4.72277430480051	3.92774965079807	3.79940170687466
ENSG00000128585.18	7.32236529556027	7.20463155494787	7.28688186432997	7.16236669587762	7.12280643932002	7.18361850389967	7.23394113240879	7.32677273420775	7.45210665795376	7.23702749211334	7.13638077034497	7.11176401411282
ENSG00000236753.7	1.50275647856409	1.72821749055985	1.49737875634794	2.0326075285118	2.16002112171779	1.76082294935762	2.30323685328235	2.11672181311329	1.63516258064559	1.894000990475	2.22873466114683	2.19468031884511
ENSG00000128567.17	6.2623438829165	6.33861306912663	6.33065211590389	6.81350079341331	6.83428551879881	6.75035744629242	6.34779272328147	6.37430982654068	6.28321665810309	6.68001703916817	6.72501827708202	6.86955724930503
ENSG00000106554.13	5.51892271221275	5.55935862974624	5.45853054326503	5.70497015044288	5.61328890769001	5.72095048429412	5.86901480875631	5.87132869091355	6.22961065772648	5.96780104206599	6.05464034613088	5.98979779043929
ENSG00000283041.1	3.38500506199144	3.34100668788262	3.52566713243214	3.2068425551141	3.51831969454881	3.23029256176474	3.35929503674488	3.29002543746615	3.37093699999231	2.85985933136066	3.15375941749281	3.18417469802548
ENSG00000131558.15	7.24509273133595	7.27388068905365	7.2026232857189	7.16565090511406	7.18114573261985	7.2344526932247	7.23471442428513	7.19974790620037	7.27222853868698	7.1811734878106	7.04729285710519	7.19132141816657
ENSG00000155530.3	5.8930574348145	5.45996628809814	5.71653091762263	5.47810516153269	5.41092144810339	5.49776585473936	5.83270111673219	5.43453629291058	5.39095191869349	5.61970695410555	5.28127657408373	5.2875561274434
ENSG00000205060.11	3.25242725151712	3.59474857608944	3.0935879565674	3.50529447625073	3.32224999760672	3.56286607724546	3.7189525699513	3.78496442750539	3.70077365483374	3.58596063696332	3.76698661357327	3.98700368633554
ENSG00000085662.14	5.0921932746522	5.19594226094978	5.03904909913706	4.72987747697643	4.82149338202423	4.67015632138692	5.16052639673144	5.53011885297286	5.33963895491456	4.94733825001489	4.95723842470087	4.8982341557453
ENSG00000198074.10	4.87489656176661	5.12162902642731	5.03904909913706	4.18026509706926	3.94388788916596	3.84172421397675	3.54032907108475	4.09988478910778	4.17337038863559	3.13208652395396	3.37909099255813	2.98326977646707
ENSG00000172331.12	5.85469734640023	5.73383735982367	5.96621497329895	6.19739044892776	6.08027601389904	6.26656017032181	5.50368367294724	5.67053455958905	5.65509016447642	5.73853076819765	5.71228699980343	5.92240701664661
ENSG00000122786.20	5.03279766343733	5.42039908258128	5.39749604414777	5.49908522663327	5.6282306690811	5.68728610979123	4.91635045475479	5.0959340802008	4.6910971436475	5.02621124012755	5.16105782193912	5.17195274633136
ENSG00000146856.14	4.8613030288024	4.70300719534431	4.88587474986181	4.50462018129713	4.33589996665683	4.42959636977223	4.57418614057122	4.67092315655255	4.56272406173875	4.32181629029955	4.36698724634209	4.24576672100085
ENSG00000122783.17	3.86537326326884	4.20700275206457	4.18113533531428	4.04414432343873	4.09903526029095	3.94300715675251	4.02101865332555	4.22868384900722	4.01883893008066	4.14869729538917	4.05507541892075	4.10876827340974
ENSG00000146859.6	2.78024400579848	2.80607324768717	2.93081618287585	3.73488302510962	3.67454429463182	3.86771931898014	2.9710634592833	2.97449347763625	2.92532214889276	4.12396190760085	3.77757654682062	3.92713986475785
ENSG00000105875.15	2.89142468995391	3.05186278242967	3.05098547196392	2.76230222758273	2.79587317167563	2.72333630251793	3.74523923831989	3.68971466313822	3.51666854092356	3.44329159012192	3.58603635028875	3.74264829104682
ENSG00000080802.20	5.67470286317147	5.72500641429934	5.64910295742863	5.64975208338707	5.82262980072027	5.72806320273799	5.86302564742682	5.9869316702177	5.76856863000655	5.84073814090529	5.87645585026125	5.8463363990524
ENSG00000155561.15	6.40033387629094	6.50088328371707	6.39309735592937	6.43230570152731	6.40797090883532	6.47961759984932	6.4892995705757	6.51861070620465	6.60585850545883	6.47402397450534	6.39442407219268	6.55048173466134
ENSG00000243317.8	5.71052293081321	5.64923405885688	5.70741576661862	5.79042260971415	5.85383879691004	5.7351410263037	5.65692989573977	5.62679025153536	5.79023122920481	5.65897788592393	5.58241737401325	5.55809723222827
ENSG00000164707.16	1.59325053749456	1.52615401059059	0.996634886155447	1.19904339543072	1.62571917575749	1.72334888941836	0.551076955423679	0.618145107869546	0.449032698213006	0.464568670348581	-0.366560672019954	0.438735731019572
